UserCardBIN,Channel,rows,approved_rows,observed_approval_rate,observed_approval_relative,segment_1_rows,segment_2_rows,segment_3_rows,segment_4_rows,segment_1_weight,segment_2_weight,segment_3_weight,segment_4_weight,segment_1_approval_relative,segment_2_approval_relative,segment_3_approval_relative,segment_4_approval_relative,segment_1_weighted_approval_relative,segment_2_weighted_approval_relative,segment_3_weighted_approval_relative,segment_4_weighted_approval_relative,expected_approval_relative,approval_relative_gap,approval_relative_index,fraud_rows,observed_fraud_rate,observed_fraud_relative,expected_fraud_relative,fraud_relative_gap,fraud_relative_index,is_concern,severity_score,bin_y,channel_y,edge_width,edge_opacity
426674,PEACH6,740,343,0.4635135135135135,0.7490897378704718,233,126,250,131,0.3148648648648648,0.1702702702702702,0.3378378378378378,0.177027027027027,1.147298068228093,0.9963225325862228,0.8384109386281279,0.669946519843638,0.361243851212359,0.1696441068998163,0.2832469387257189,0.1185986406750223,0.9327335375129168,-0.1836437996424448,0.8031122584783206,11,0.0148648648648648,1.258100727035638,1.2351200198514234,0.0229807071842147,1.0186060518936282,True,0.20662450682665948,29,48,2.4000876424189306,0.18627445522245725
532537,PEACH1,662,373,0.5634441087613293,0.9105887691112172,299,153,98,112,0.4516616314199396,0.2311178247734139,0.148036253776435,0.1691842900302115,1.147298068228093,0.9963225325862228,0.8384109386281279,0.669946519843638,0.5181905172208457,0.2302678965040666,0.1241152144796926,0.1133444263179568,0.985918054522562,-0.0753292854113446,0.9235947804528,17,0.0256797583081571,2.173428611110729,1.032716946615863,1.140711664494866,2.1045733956752564,True,1.2160409499062106,54,80,2.2291849255039438,0.22125788729133763
403153,PURPLE2,630,353,0.5603174603174603,0.9055357551322348,343,182,100,5,0.5444444444444444,0.2888888888888888,0.1587301587301587,0.0079365079365079,1.147298068228093,0.9963225325862228,0.8384109386281279,0.669946519843638,0.6246400593686284,0.2878265094137976,0.1330811013695441,0.0053170358717749,1.050864706023745,-0.1453289508915101,0.8617053650594044,12,0.019047619047619,1.6121117541235883,0.8606975212189073,0.751414232904681,1.8730293911391067,True,0.8967431837961911,20,23,2.159070990359334,0.21019195728094764
536310,BEST46,604,245,0.4056291390728477,0.6555421074079342,49,266,134,155,0.0811258278145695,0.4403973509933774,0.2218543046357615,0.2566225165562913,1.147298068228093,0.9963225325862228,0.8384109386281279,0.669946519843638,0.0930755055350605,0.4387778040859855,0.1860050757883594,0.1719233618804037,0.8897817472898093,-0.2342396398818751,0.7367448359158335,12,0.0198675496688741,1.6815072932083786,1.299158180778034,0.3823491124303446,1.2943052802095008,True,0.6165887523122197,93,102,2.1021034180543383,0.20048262116916912
444786,SKYDOOR16,600,345,0.575,0.9292643832766349,600,0,0,0,1.0,0.0,0.0,0.0,1.147298068228093,0.9963225325862228,0.8384109386281279,0.669946519843638,1.147298068228093,0.0,0.0,0.0,1.147298068228093,-0.2180336849514583,0.809958988871834,9,0.015,1.2695380063723256,0.5716854486688824,0.6978525577034432,2.220693231441048,True,0.9158862426549015,34,51,2.093339176161262,0.21085539991036545
426674,BATTLE5,574,315,0.5487804878048781,0.8868907157465232,207,94,273,0,0.3606271777003484,0.1637630662020905,0.4756097560975609,0.0,1.147298068228093,0.9963225325862228,0.8384109386281279,0.669946519843638,0.413746864326159,0.1631608328625521,0.398756422030451,0.0,0.9756641192191622,-0.0887734034726389,0.9090123314735756,8,0.0139372822299651,1.1795939664318935,1.1638195701446317,0.015774396287262,1.0135539878275992,True,0.1045477997599009,29,30,2.0363716038562663,0.1827367740483816
515357,SKYDOOR19,569,348,0.6115992970123023,0.9884129453053226,94,475,0,0,0.1652021089630931,0.8347978910369068,0.0,0.0,1.147298068228093,0.9963225325862228,0.8384109386281279,0.669946519843638,0.1895360604805637,0.8317279489955287,0.0,0.0,1.0212640094760923,-0.0328510641707696,0.9678329365708068,6,0.0105448154657293,0.8924696002617404,0.8615994891781237,0.0308701110836167,1.0358288409769876,True,0.0637211752543863,68,92,2.025416301489921,0.18132184222833614
414708,DRIVE771,538,319,0.5929368029739777,0.9582522652828398,362,60,116,0,0.6728624535315985,0.1115241635687732,0.2156133828996282,0.0,1.147298068228093,0.9963225325862228,0.8384109386281279,0.669946519843638,0.771973793120018,0.1111140370914003,0.1807726187376632,0.0,1.0638604489490815,-0.1056081836662417,0.9007311684811996,13,0.0241635687732342,2.045104595147489,0.8530722103571836,1.1920323847903052,2.397340542005463,True,1.2976405684565469,37,47,1.9574934268185802,0.2240858922559618
532537,QUEEN6,534,315,0.5898876404494382,0.9533244772256636,361,97,76,0,0.6760299625468165,0.1816479400749063,0.1423220973782771,0.0,1.147298068228093,0.9963225325862228,0.8384109386281279,0.669946519843638,0.7756078700942727,0.1809799356945011,0.1193244032504451,0.0,1.075912209039219,-0.1225877318135555,0.8860615849660956,8,0.0149812734082397,1.2679530650410245,0.7949416670555689,0.4730113979854555,1.595026550485736,True,0.595599129799011,54,74,1.948729184925504,0.1997551820251206
508719,SILVER1,533,317,0.5947467166979362,0.9611772885184542,405,128,0,0,0.7598499061913696,0.2401500938086304,0.0,0.0,1.147298068228093,0.9963225325862228,0.8384109386281279,0.669946519843638,0.8717743295166561,0.2392669496642336,0.0,0.0,1.1110412791808897,-0.1498639906624355,0.8651139309847047,6,0.0112570356472795,0.9527489728872988,0.6550863350058788,0.2976626378814201,1.4543868830338964,True,0.4475266285438556,39,52,1.9465381244522348,0.1946234206748444
