UserCardBIN,Channel,rows,approved_rows,observed_approval_rate,observed_approval_relative,segment_1_rows,segment_2_rows,segment_3_rows,segment_4_rows,segment_1_weight,segment_2_weight,segment_3_weight,segment_4_weight,segment_1_approval_relative,segment_2_approval_relative,segment_3_approval_relative,segment_4_approval_relative,segment_1_weighted_approval_relative,segment_2_weighted_approval_relative,segment_3_weighted_approval_relative,segment_4_weighted_approval_relative,expected_approval_relative,approval_relative_gap,approval_relative_index,fraud_rows,observed_fraud_rate,overall_fraud_rate_45d,observed_fraud_relative,expected_fraud_relative,fraud_relative_gap,fraud_relative_index,cluster_label,cluster_role
426674,SKYDOOR18,6999,5066,0.7238176882411773,1.16977043072723,2446,4553,0,0,0.3494784969281326,0.6505215030718674,0.0,0.0,1.147298068228093,0.9963225325862228,0.8384109386281279,0.669946519843638,0.4009560044129041,0.6481292314423592,0.0,0.0,1.0490852358552634,0.1206851948719665,1.1150385028282075,70,0.0100014287755393,0.0118153217349216,0.8464795965715369,0.7976027867678739,0.048876809803663,1.0612796377025293,0,good_cluster
403153,BATTLE7,6557,4894,0.746377916730212,1.2062302860549563,2837,2349,338,1033,0.4326673783742565,0.3582430989781912,0.0515479640079304,0.1575415586396217,1.147298068228093,0.9963225325862228,0.8384109386281279,0.669946519843638,0.4963984473940979,0.3569256716554884,0.0432183768882579,0.105544418941357,1.002086914879201,0.2041433711757552,1.203718228573381,39,0.005947842000915,0.0118153217349216,0.5034007650706187,0.9535377390715132,-0.4501369740008945,0.5279295663334671,0,good_cluster
403153,ATM50,6478,4724,0.7292374189564681,1.178529322415352,2097,1891,2111,379,0.3237110219203458,0.2919110836677987,0.3258721827724606,0.0585057116393948,1.147298068228093,0.9963225325862228,0.8384109386281279,0.669946519843638,0.3713930301133546,0.29083759016989,0.2732148026310556,0.039195697903788,0.9746411208180884,0.2038882015972636,1.2091931042537227,62,0.0095708552022229,0.0118153217349216,0.8100376288472182,1.1138660174250832,-0.303828388577865,0.7272307586147362,0,good_cluster
403153,BATTLE2,6169,4229,0.6855243961744205,1.1078841830123658,1348,1687,1517,1617,0.2185119144107635,0.2734640946668828,0.245906954125466,0.2621170367968876,1.147298068228093,0.9963225325862228,0.8384109386281279,0.669946519843638,0.2506982972882914,0.2724584393699072,0.2061710802235159,0.1756043965938016,0.9049322134755162,0.2029519695368495,1.224273118488494,65,0.010536553736424,0.0118153217349216,0.8917703616383117,1.275209194221698,-0.3834388325833862,0.6993129956082135,0,good_cluster
434246,SKYDOOR18,6146,4605,0.7492678164659942,1.2109006876127006,1567,4579,0,0,0.2549625772860397,0.7450374227139603,0.0,0.0,1.147298068228093,0.9963225325862228,0.8384109386281279,0.669946519843638,0.2925180723907292,0.7422975718698852,0.0,0.0,1.0348156442606145,0.1760850433520862,1.1701607859609628,33,0.0053693459160429,0.0118153217349216,0.4544392473184374,0.8304268900030298,-0.3759876426845924,0.5472357082714162,0,good_cluster
440383,SKYDOOR49,6082,4599,0.7561657349556067,1.2220484962581657,1025,2463,1085,1509,0.1685300887865833,0.4049654718842486,0.178395264715554,0.2481091746136139,1.147298068228093,0.9963225325862228,0.8384109386281279,0.669946519843638,0.1933542453031561,0.4034762245576894,0.149568541336981,0.1662198780736681,0.9126188892714948,0.3094296069866707,1.3390567635890984,25,0.0041104899704044,0.0118153217349216,0.3478948828160489,1.227166702822708,-0.8792718200066592,0.2834943956805762,0,good_cluster
403153,BATTLE5,5971,4514,0.7559872718137666,1.2217600798382704,2247,1857,1867,0,0.3763188745603751,0.3110031820465583,0.3126779433930665,0.0,1.147298068228093,0.9963225325862228,0.8384109386281279,0.669946519843638,0.4317499178208885,0.3098594779790011,0.2621526080084935,0.0,1.0037620038083832,0.2179980760298872,1.2171810401298102,37,0.00619661698208,0.0118153217349216,0.5244560513121873,1.0315871190644426,-0.5071310677522552,0.5083972469410263,0,good_cluster
403153,DRIVE711,5555,3792,0.6826282628262826,1.1032037072390717,2587,2968,0,0,0.4657065706570657,0.5342934293429343,0.0,0.0,1.147298068228093,0.9963225325862228,0.8384109386281279,0.669946519843638,0.5343042488759815,0.5323285826671305,0.0,0.0,1.066632831543112,0.0365708756959595,1.034286283540562,4,0.0007200720072007,0.0118153217349216,0.0609439186977414,0.7572383454615993,-0.6962944267638579,0.0804818179942948,0,good_cluster
403153,SKYDOOR18,5295,4302,0.8124645892351274,1.313033748608148,1121,4157,17,0,0.2117091595845137,0.7850802644003777,0.0032105760151085,0.0,1.147298068228093,0.9963225325862228,0.8384109386281279,0.669946519843638,0.2428935098175056,0.7821931573108457,0.0026917820503641,0.0,1.0277784491787156,0.2852552994294324,1.277545515434164,39,0.0073654390934844,0.0118153217349216,0.6233803241865999,0.8479464795704516,-0.2245661553838516,0.7351647057988716,0,good_cluster
434246,SKYDOOR28,4921,3230,0.6563706563706564,1.0607684751185358,608,1673,1498,1142,0.1235521235521235,0.3399715504978663,0.3044096728307254,0.2320666531192847,1.147298068228093,0.9963225325862228,0.8384109386281279,0.669946519843638,0.14175111267683,0.3387213161992991,0.2552203995254898,0.1554722466290255,0.8911650750306446,0.1696034000878912,1.1903164798980246,111,0.0225563909774436,0.0118153217349216,1.9090797088305649,1.3261068655278647,0.5829728433027002,1.4396122653890675,0,good_cluster
423213,BEST45,4608,2093,0.4542100694444444,0.7340543305397028,100,1305,1458,1745,0.0217013888888888,0.283203125,0.31640625,0.3786892361111111,1.147298068228093,0.9963225325862228,0.8384109386281279,0.669946519843638,0.0248979615500888,0.2821616547363326,0.2652784610503061,0.2537015358348846,0.8260396131716121,-0.0919852826319093,0.8886430127984685,7,0.0015190972222222,0.0118153217349216,0.1285701105990492,1.5054973428353915,-1.3769272322363426,0.0854004234619939,1,other_cluster
