UserCardBIN,Segment,mature_rows,approved_rows,fraud_rows,approval_rate,fraud_rate_on_approved
440919,3,9,2,0,0.2222222222222222,0.0
440926,1,18,14,0,0.7777777777777778,0.0
440942,4,2,0,0,0.0,
440977,2,3,3,0,1.0,0.0
440977,3,4,3,0,0.75,0.0
441088,1,1,1,0,1.0,0.0
441088,2,6,2,0,0.3333333333333333,0.0
441088,3,7,0,0,0.0,
441088,4,18,2,0,0.1111111111111111,0.0
441093,1,440,331,1,0.7522727272727273,0.0030211480362537764
441093,2,285,180,4,0.631578947368421,0.022222222222222223
441093,3,87,61,0,0.7011494252873564,0.0
441093,4,54,34,4,0.6296296296296297,0.11764705882352941
441094,1,108,85,2,0.7870370370370371,0.023529411764705882
441094,2,141,113,0,0.8014184397163121,0.0
441094,3,47,36,0,0.7659574468085106,0.0
441094,4,16,11,1,0.6875,0.09090909090909091
441095,1,254,203,0,0.7992125984251969,0.0
441095,2,120,91,0,0.7583333333333333,0.0
441095,3,9,6,0,0.6666666666666666,0.0
441095,4,12,7,0,0.5833333333333334,0.0
441120,4,1,1,0,1.0,0.0
441156,4,9,4,2,0.4444444444444444,0.5
441160,1,21,11,0,0.5238095238095238,0.0
441160,2,41,11,0,0.2682926829268293,0.0
441187,2,1,1,0,1.0,0.0
441187,3,2,1,0,0.5,0.0
441187,4,6,2,0,0.3333333333333333,0.0
441201,1,10,9,0,0.9,0.0
441203,4,1,0,0,0.0,
441227,1,55,40,0,0.7272727272727273,0.0
441227,2,6,1,0,0.16666666666666666,0.0
441227,3,2,0,0,0.0,
441227,4,2,0,0,0.0,
441232,4,1,1,0,1.0,0.0
441241,1,6,6,0,1.0,0.0
441241,2,18,14,0,0.7777777777777778,0.0
441241,4,13,4,0,0.3076923076923077,0.0
441243,1,2,0,0,0.0,
441244,1,5,5,0,1.0,0.0
441244,2,3,3,0,1.0,0.0
441266,4,1,1,0,1.0,0.0
441271,1,76,70,0,0.9210526315789473,0.0
441271,2,82,68,6,0.8292682926829268,0.08823529411764706
441271,3,41,23,4,0.5609756097560976,0.17391304347826086
441271,4,25,12,0,0.48,0.0
441287,1,5,5,0,1.0,0.0
441287,2,1,1,0,1.0,0.0
441287,3,6,6,0,1.0,0.0
441287,4,2,0,0,0.0,
441291,4,6,0,0,0.0,
441343,1,1,0,0,0.0,
441343,2,4,2,0,0.5,0.0
441343,3,1,0,0,0.0,
441347,1,6,6,0,1.0,0.0
441347,2,17,6,0,0.35294117647058826,0.0
441347,3,13,6,0,0.46153846153846156,0.0
441347,4,2,2,0,1.0,0.0
441348,1,68,39,0,0.5735294117647058,0.0
441348,2,30,17,0,0.5666666666666667,0.0
441348,3,3,3,1,1.0,0.3333333333333333
441348,4,10,1,0,0.1,0.0
441349,1,4,3,0,0.75,0.0
441349,2,3,3,0,1.0,0.0
441349,3,6,4,0,0.6666666666666666,0.0
441349,4,5,1,0,0.2,0.0
441354,1,19,14,0,0.7368421052631579,0.0
441354,2,10,5,0,0.5,0.0
441354,3,1,0,0,0.0,
441354,4,1,1,0,1.0,0.0
441361,3,1,1,0,1.0,0.0
441361,4,2,1,0,0.5,0.0
441367,2,4,4,0,1.0,0.0
441367,3,8,7,0,0.875,0.0
441367,4,1,1,0,1.0,0.0
441373,1,4,3,0,0.75,0.0
441403,4,3,3,0,1.0,0.0
441406,4,6,2,0,0.3333333333333333,0.0
441410,3,13,10,1,0.7692307692307693,0.1
441410,4,2,1,0,0.5,0.0
441423,1,3,3,0,1.0,0.0
441423,2,6,6,0,1.0,0.0
441423,3,5,5,0,1.0,0.0
441423,4,1,1,0,1.0,0.0
441453,3,1,0,0,0.0,
441456,2,2,0,0,0.0,
441472,2,1,0,0,0.0,
441472,4,9,2,0,0.2222222222222222,0.0
441477,1,13,6,0,0.46153846153846156,0.0
441477,2,9,9,0,1.0,0.0
441477,3,12,5,0,0.4166666666666667,0.0
441477,4,6,2,0,0.3333333333333333,0.0
441560,4,1,0,0,0.0,
441615,2,2,0,0,0.0,
441620,4,1,0,0,0.0,
441639,4,1,0,0,0.0,
441701,3,1,0,0,0.0,
441702,1,2,2,0,1.0,0.0
441702,3,1,0,0,0.0,
441702,4,1,1,0,1.0,0.0
441706,4,1,0,0,0.0,
441804,2,17,1,0,0.058823529411764705,0.0
441804,4,1,0,0,0.0,
441812,2,2,2,0,1.0,0.0
441814,1,1,0,0,0.0,
441815,4,1,0,0,0.0,
441820,2,1,1,0,1.0,0.0
441827,1,3,0,0,0.0,
441827,2,1,0,0,0.0,
441827,4,1,1,0,1.0,0.0
441829,1,30,28,0,0.9333333333333333,0.0
441829,2,21,18,0,0.8571428571428571,0.0
441829,3,1,1,0,1.0,0.0
441829,4,10,2,2,0.2,1.0
441830,1,32,28,5,0.875,0.17857142857142858
441830,2,67,41,0,0.6119402985074627,0.0
441830,3,36,31,0,0.8611111111111112,0.0
441830,4,31,11,3,0.3548387096774194,0.2727272727272727
441833,2,14,14,0,1.0,0.0
441833,3,65,59,0,0.9076923076923077,0.0
441833,4,6,4,0,0.6666666666666666,0.0
441842,2,12,5,0,0.4166666666666667,0.0
441842,3,2,1,0,0.5,0.0
441842,4,1,0,0,0.0,
441843,3,2,1,0,0.5,0.0
441845,3,2,2,0,1.0,0.0
441879,2,10,9,0,0.9,0.0
441879,4,1,1,0,1.0,0.0
441903,4,2,0,0,0.0,
441910,3,6,1,0,0.16666666666666666,0.0
441910,4,7,1,0,0.14285714285714285,0.0
441936,4,1,0,0,0.0,
441941,4,1,0,0,0.0,
441965,4,4,0,0,0.0,
441972,2,62,45,0,0.7258064516129032,0.0
441972,3,21,17,0,0.8095238095238095,0.0
441972,4,4,0,0,0.0,
442007,1,37,33,0,0.8918918918918919,0.0
442007,2,35,23,0,0.6571428571428571,0.0
442022,2,14,11,0,0.7857142857142857,0.0
442033,3,3,2,0,0.6666666666666666,0.0
442033,4,4,1,0,0.25,0.0
442041,1,6,0,0,0.0,
442041,2,3,0,0,0.0,
442041,3,3,0,0,0.0,
442041,4,6,0,0,0.0,
442047,1,776,644,0,0.8298969072164949,0.0
442047,2,532,394,13,0.7406015037593985,0.03299492385786802
442047,3,161,97,5,0.6024844720496895,0.05154639175257732
442047,4,93,62,3,0.6666666666666666,0.04838709677419355
442052,3,2,1,0,0.5,0.0
442053,3,2,2,0,1.0,0.0
442078,1,1,1,0,1.0,0.0
442078,2,3,0,0,0.0,
442078,3,1,0,0,0.0,
442107,1,1,0,0,0.0,
442107,2,5,0,0,0.0,
442198,1,3,1,0,0.3333333333333333,0.0
442198,4,9,3,0,0.3333333333333333,0.0
442199,3,1,1,0,1.0,0.0
442202,4,2,0,0,0.0,
442213,3,1,1,0,1.0,0.0
442213,4,10,6,0,0.6,0.0
442222,4,3,0,0,0.0,
442244,4,3,1,0,0.3333333333333333,0.0
442281,4,1,1,0,1.0,0.0
442288,1,3,3,0,1.0,0.0
442288,3,1,1,0,1.0,0.0
442288,4,1,0,0,0.0,
442289,1,98,84,0,0.8571428571428571,0.0
442289,2,1,0,0,0.0,
442309,2,1,0,0,0.0,
442309,3,8,5,0,0.625,0.0
442309,4,1,0,0,0.0,
442310,4,1,1,0,1.0,0.0
442314,4,5,0,0,0.0,
442316,1,8,7,0,0.875,0.0
442316,2,11,5,0,0.45454545454545453,0.0
442316,4,21,10,0,0.47619047619047616,0.0
442325,3,1,0,0,0.0,
442325,4,5,0,0,0.0,
442336,2,6,4,0,0.6666666666666666,0.0
442336,4,10,4,0,0.4,0.0
442337,1,22,22,0,1.0,0.0
442337,2,4,3,0,0.75,0.0
442337,3,2,1,0,0.5,0.0
442358,3,1,0,0,0.0,
442359,1,9,8,0,0.8888888888888888,0.0
442359,2,1,1,0,1.0,0.0
442359,4,1,1,0,1.0,0.0
442400,1,5,4,0,0.8,0.0
442400,2,3,0,0,0.0,
442400,3,1,1,1,1.0,1.0
442400,4,21,7,0,0.3333333333333333,0.0
442495,1,2,1,0,0.5,0.0
442499,1,1,1,0,1.0,0.0
442499,4,1,1,0,1.0,0.0
442509,3,1,1,0,1.0,0.0
442509,4,10,7,0,0.7,0.0
442511,1,7,2,0,0.2857142857142857,0.0
442511,3,1,0,0,0.0,
442511,4,4,1,1,0.25,1.0
442513,4,1,1,0,1.0,0.0
442579,3,2,2,0,1.0,0.0
442633,2,8,6,0,0.75,0.0
442634,1,280,215,12,0.7678571428571429,0.05581395348837209
442634,2,131,85,0,0.648854961832061,0.0
442634,3,48,17,5,0.3541666666666667,0.29411764705882354
442634,4,34,13,0,0.38235294117647056,0.0
442647,2,23,15,4,0.6521739130434783,0.26666666666666666
442647,3,52,41,1,0.7884615384615384,0.024390243902439025
442647,4,31,12,3,0.3870967741935484,0.25
442648,3,3,3,0,1.0,0.0
442653,1,10,0,0,0.0,
442653,2,1,0,0,0.0,
442653,3,16,8,0,0.5,0.0
442653,4,7,2,0,0.2857142857142857,0.0
442655,4,3,1,0,0.3333333333333333,0.0
442659,4,2,0,0,0.0,
442672,4,1,0,0,0.0,
442709,3,2,2,0,1.0,0.0
442709,4,6,5,0,0.8333333333333334,0.0
442722,1,279,229,2,0.8207885304659498,0.008733624454148471
442722,2,208,135,3,0.6490384615384616,0.022222222222222223
442722,3,26,22,5,0.8461538461538461,0.22727272727272727
442722,4,59,36,2,0.6101694915254238,0.05555555555555555
442732,1,769,588,2,0.764629388816645,0.003401360544217687
442732,2,555,430,7,0.7747747747747747,0.01627906976744186
442732,3,199,134,1,0.6733668341708543,0.007462686567164179
442732,4,129,79,6,0.6124031007751938,0.0759493670886076
442745,1,770,639,22,0.8298701298701299,0.03442879499217527
442745,2,326,204,11,0.6257668711656442,0.05392156862745098
442745,3,193,133,18,0.689119170984456,0.13533834586466165
442745,4,214,153,17,0.7149532710280374,0.1111111111111111
442746,1,3178,2634,27,0.828823159219635,0.010250569476082005
442746,2,1941,1309,15,0.6743946419371458,0.01145912910618793
442746,3,651,411,15,0.631336405529954,0.0364963503649635
442746,4,656,408,41,0.6219512195121951,0.10049019607843138
442778,4,2,0,0,0.0,
442783,3,1,0,0,0.0,
442815,4,4,3,0,0.75,0.0
442822,4,1,1,0,1.0,0.0
442823,1,2,0,0,0.0,
442849,1,21,20,0,0.9523809523809523,0.0
442849,2,7,5,0,0.7142857142857143,0.0
442850,2,6,0,0,0.0,
442850,4,6,2,0,0.3333333333333333,0.0
442858,1,33,15,0,0.45454545454545453,0.0
442858,2,19,6,0,0.3157894736842105,0.0
442858,3,86,21,0,0.2441860465116279,0.0
442858,4,20,4,0,0.2,0.0
442906,1,1,0,0,0.0,
442906,2,8,3,0,0.375,0.0
442906,3,43,33,0,0.7674418604651163,0.0
442906,4,47,26,0,0.5531914893617021,0.0
442922,4,1,1,0,1.0,0.0
442927,3,1,1,0,1.0,0.0
442929,1,70,58,0,0.8285714285714286,0.0
442929,2,21,13,0,0.6190476190476191,0.0
442929,3,14,11,0,0.7857142857142857,0.0
442929,4,35,18,1,0.5142857142857142,0.05555555555555555
442952,1,8,2,0,0.25,0.0
442954,1,1,0,0,0.0,
442954,3,7,5,0,0.7142857142857143,0.0
442954,4,10,5,0,0.5,0.0
442961,4,5,0,0,0.0,
442970,3,1,0,0,0.0,
442970,4,12,10,0,0.8333333333333334,0.0
443001,1,8,2,0,0.25,0.0
443001,2,26,10,0,0.38461538461538464,0.0
443001,3,22,7,0,0.3181818181818182,0.0
443001,4,17,10,0,0.5882352941176471,0.0
443030,1,385,281,0,0.7298701298701299,0.0
443030,2,125,88,0,0.704,0.0
443030,3,120,61,3,0.5083333333333333,0.04918032786885246
443030,4,197,83,8,0.4213197969543147,0.0963855421686747
443031,1,434,293,7,0.6751152073732719,0.023890784982935155
443031,2,256,192,2,0.75,0.010416666666666666
443031,3,97,65,0,0.6701030927835051,0.0
443031,4,109,55,1,0.5045871559633027,0.01818181818181818
443032,1,224,144,0,0.6428571428571429,0.0
443032,2,147,121,6,0.8231292517006803,0.049586776859504134
443032,3,55,36,2,0.6545454545454545,0.05555555555555555
443032,4,114,57,4,0.5,0.07017543859649122
443033,2,10,1,0,0.1,0.0
443033,3,14,4,0,0.2857142857142857,0.0
443033,4,15,7,0,0.4666666666666667,0.0
443034,1,465,363,0,0.7806451612903226,0.0
443034,2,351,123,0,0.3504273504273504,0.0
443034,3,128,79,0,0.6171875,0.0
443034,4,170,93,7,0.5470588235294118,0.07526881720430108
443035,1,764,571,2,0.7473821989528796,0.0035026269702276708
443035,2,490,345,39,0.7040816326530612,0.11304347826086956
443035,3,247,129,16,0.5222672064777328,0.12403100775193798
443035,4,246,140,11,0.5691056910569106,0.07857142857142857
443036,1,17,4,1,0.23529411764705882,0.25
443036,2,60,8,0,0.13333333333333333,0.0
443036,3,7,7,0,1.0,0.0
443036,4,36,13,0,0.3611111111111111,0.0
443037,1,362,311,3,0.8591160220994475,0.00964630225080386
443037,2,245,176,0,0.7183673469387755,0.0
443037,3,118,74,1,0.6271186440677966,0.013513513513513514
443037,4,165,88,3,0.5333333333333333,0.03409090909090909
443038,1,50,43,0,0.86,0.0
443038,2,13,8,0,0.6153846153846154,0.0
443038,3,42,28,0,0.6666666666666666,0.0
443038,4,36,19,0,0.5277777777777778,0.0
443039,2,5,3,0,0.6,0.0
443039,3,6,4,0,0.6666666666666666,0.0
443039,4,30,10,0,0.3333333333333333,0.0
443040,4,2,0,0,0.0,
443041,1,126,91,2,0.7222222222222222,0.02197802197802198
443041,2,92,72,4,0.782608695652174,0.05555555555555555
443041,3,84,52,1,0.6190476190476191,0.019230769230769232
443041,4,90,35,1,0.3888888888888889,0.02857142857142857
443044,4,1,0,0,0.0,
443047,1,426,249,22,0.5845070422535211,0.08835341365461848
443047,2,261,144,8,0.5517241379310345,0.05555555555555555
443047,3,205,110,11,0.5365853658536586,0.1
443047,4,202,84,6,0.4158415841584158,0.07142857142857142
443056,4,1,0,0,0.0,
443061,4,1,0,0,0.0,
443102,2,1,1,0,1.0,0.0
443102,3,5,2,0,0.4,0.0
443102,4,2,1,0,0.5,0.0
443103,1,12,11,0,0.9166666666666666,0.0
443103,2,29,26,0,0.896551724137931,0.0
443103,3,4,2,0,0.5,0.0
443103,4,12,6,0,0.5,0.0
443108,1,3,1,0,0.3333333333333333,0.0
443112,1,5,4,0,0.8,0.0
443112,2,2,0,0,0.0,
443112,3,4,0,0,0.0,
443124,4,7,1,0,0.14285714285714285,0.0
443150,1,2,1,0,0.5,0.0
443150,4,2,0,0,0.0,
443168,2,7,1,0,0.14285714285714285,0.0
443168,3,1,1,0,1.0,0.0
443168,4,9,5,0,0.5555555555555556,0.0
443186,1,8,6,0,0.75,0.0
443186,3,1,1,0,1.0,0.0
443186,4,2,1,0,0.5,0.0
443228,3,2,1,0,0.5,0.0
443228,4,24,9,0,0.375,0.0
443232,2,6,2,0,0.3333333333333333,0.0
443232,3,8,2,1,0.25,0.5
443232,4,6,1,0,0.16666666666666666,0.0
443236,2,8,0,0,0.0,
443242,1,63,40,0,0.6349206349206349,0.0
443242,2,166,104,0,0.6265060240963856,0.0
443242,3,81,45,0,0.5555555555555556,0.0
443242,4,97,53,0,0.5463917525773195,0.0
443254,1,726,599,2,0.8250688705234159,0.00333889816360601
443254,2,562,339,0,0.603202846975089,0.0
443254,3,100,73,1,0.73,0.0136986301369863
443254,4,220,121,9,0.55,0.0743801652892562
443269,1,14,12,0,0.8571428571428571,0.0
443269,2,10,10,0,1.0,0.0
443282,2,4,3,0,0.75,0.0
443282,3,5,2,0,0.4,0.0
443282,4,13,7,0,0.5384615384615384,0.0
443324,1,10,10,0,1.0,0.0
443333,1,6,0,0,0.0,
443343,2,2,0,0,0.0,
443343,3,1,1,0,1.0,0.0
443349,1,54,41,0,0.7592592592592593,0.0
443380,2,1,0,0,0.0,
443410,4,1,0,0,0.0,
443436,3,22,5,0,0.22727272727272727,0.0
443436,4,18,7,0,0.3888888888888889,0.0
443502,2,3,3,0,1.0,0.0
443502,3,16,8,0,0.5,0.0
443502,4,26,14,0,0.5384615384615384,0.0
443523,3,29,13,0,0.4482758620689655,0.0
443523,4,5,4,0,0.8,0.0
443526,4,2,0,0,0.0,
443571,2,4,1,0,0.25,0.0
443571,3,3,0,0,0.0,
443579,1,11,10,0,0.9090909090909091,0.0
443579,2,33,19,1,0.5757575757575758,0.05263157894736842
443579,3,55,34,0,0.6181818181818182,0.0
443579,4,40,16,0,0.4,0.0
443593,1,29,25,0,0.8620689655172413,0.0
443593,2,2,1,0,0.5,0.0
443603,3,1,0,0,0.0,
443618,1,32,22,0,0.6875,0.0
443618,2,31,16,0,0.5161290322580645,0.0
443618,3,18,11,0,0.6111111111111112,0.0
443618,4,19,12,0,0.631578947368421,0.0
443664,3,1,1,0,1.0,0.0
443666,1,19,18,0,0.9473684210526315,0.0
443666,2,5,5,0,1.0,0.0
443666,3,2,2,0,1.0,0.0
443666,4,1,1,0,1.0,0.0
444056,3,2,0,0,0.0,
444101,4,1,0,0,0.0,
444248,4,2,1,0,0.5,0.0
444251,4,3,1,1,0.3333333333333333,1.0
444268,2,3,0,0,0.0,
444273,4,9,1,1,0.1111111111111111,1.0
444393,4,1,0,0,0.0,
444395,4,6,2,0,0.3333333333333333,0.0
444398,4,2,0,0,0.0,
444400,4,3,0,0,0.0,
444465,4,1,0,0,0.0,
444477,4,1,1,0,1.0,0.0
444478,2,1,1,0,1.0,0.0
444478,3,3,2,0,0.6666666666666666,0.0
444481,4,2,1,0,0.5,0.0
444515,1,12,7,0,0.5833333333333334,0.0
444515,2,8,2,0,0.25,0.0
444515,4,1,1,0,1.0,0.0
444535,1,10,9,0,0.9,0.0
444573,2,3,1,0,0.3333333333333333,0.0
444597,1,8,0,0,0.0,
444597,2,1,0,0,0.0,
444597,3,5,0,0,0.0,
444759,1,61,23,0,0.3770491803278688,0.0
444759,2,7,5,0,0.7142857142857143,0.0
444775,2,1,0,0,0.0,
444775,3,5,1,0,0.2,0.0
444775,4,3,2,0,0.6666666666666666,0.0
444785,4,1,0,0,0.0,
444786,1,2362,1357,21,0.5745131244707875,0.015475313190862197
444786,2,2020,927,13,0.45891089108910893,0.014023732470334413
444786,3,655,300,3,0.4580152671755725,0.01
444786,4,717,305,7,0.42538354253835425,0.022950819672131147
444812,2,5,0,0,0.0,
444812,3,3,1,0,0.3333333333333333,0.0
444866,4,1,0,0,0.0,
444896,1,3,3,0,1.0,0.0
444896,3,1,1,0,1.0,0.0
444897,1,9,9,0,1.0,0.0
444897,2,10,8,0,0.8,0.0
444897,3,2,2,0,1.0,0.0
444950,2,10,9,0,0.9,0.0
444950,3,20,18,0,0.9,0.0
444950,4,4,3,0,0.75,0.0
444958,4,1,1,0,1.0,0.0
444994,2,1,0,0,0.0,
444994,3,2,0,0,0.0,
444994,4,1,0,0,0.0,
445090,1,132,114,0,0.8636363636363636,0.0
445090,2,48,32,0,0.6666666666666666,0.0
445090,3,16,6,0,0.375,0.0
445090,4,4,2,0,0.5,0.0
445091,1,24,16,0,0.6666666666666666,0.0
445091,2,25,9,0,0.36,0.0
445091,3,15,7,0,0.4666666666666667,0.0
445091,4,23,8,0,0.34782608695652173,0.0
445092,1,4,4,0,1.0,0.0
445092,2,10,8,0,0.8,0.0
445092,3,5,1,0,0.2,0.0
445092,4,3,1,0,0.3333333333333333,0.0
445105,2,8,2,0,0.25,0.0
445144,2,1,0,0,0.0,
445145,3,2,0,0,0.0,
445160,1,2,0,0,0.0,
445160,2,2,1,0,0.5,0.0
445160,4,4,1,0,0.25,0.0
445161,4,5,0,0,0.0,
445168,4,3,1,0,0.3333333333333333,0.0
445192,4,5,0,0,0.0,
445193,4,4,0,0,0.0,
445196,1,10,6,0,0.6,0.0
445196,2,4,3,0,0.75,0.0
445196,3,2,1,0,0.5,0.0
445196,4,1,0,0,0.0,
445198,1,19,16,2,0.8421052631578947,0.125
445198,2,13,9,0,0.6923076923076923,0.0
445198,3,44,21,1,0.4772727272727273,0.047619047619047616
445198,4,33,18,0,0.5454545454545454,0.0
445206,3,7,7,0,1.0,0.0
445206,4,8,3,0,0.375,0.0
445208,1,14,14,0,1.0,0.0
445208,2,1,1,0,1.0,0.0
445208,3,8,1,0,0.125,0.0
445208,4,4,2,0,0.5,0.0
445210,1,14,9,0,0.6428571428571429,0.0
445210,2,51,25,0,0.49019607843137253,0.0
445210,3,23,11,0,0.4782608695652174,0.0
445210,4,22,5,0,0.22727272727272727,0.0
445240,4,5,2,0,0.4,0.0
445246,1,6,4,0,0.6666666666666666,0.0
445246,2,12,6,0,0.5,0.0
445246,3,37,14,0,0.3783783783783784,0.0
445246,4,78,21,1,0.2692307692307692,0.047619047619047616
445316,2,4,3,0,0.75,0.0
445316,3,4,2,0,0.5,0.0
445316,4,2,2,1,1.0,0.5
445335,2,3,1,0,0.3333333333333333,0.0
445335,4,1,1,0,1.0,0.0
445362,2,1,1,1,1.0,1.0
445362,3,11,5,2,0.45454545454545453,0.4
445363,3,1,1,0,1.0,0.0
445369,1,6,3,0,0.5,0.0
445374,2,1,0,0,0.0,
445390,1,4,0,0,0.0,
445390,2,2,1,0,0.5,0.0
445390,3,1,1,0,1.0,0.0
445390,4,3,0,0,0.0,
445459,3,2,0,0,0.0,
445459,4,2,0,0,0.0,
445600,1,14,12,0,0.8571428571428571,0.0
445600,2,3,1,0,0.3333333333333333,0.0
445600,4,2,0,0,0.0,
445630,3,4,0,0,0.0,
445630,4,2,0,0,0.0,
445677,3,60,52,0,0.8666666666666667,0.0
445677,4,14,11,0,0.7857142857142857,0.0
445679,1,18,15,0,0.8333333333333334,0.0
445709,4,5,4,0,0.8,0.0
445741,4,1,0,0,0.0,
445775,4,54,5,0,0.09259259259259259,0.0
445820,1,4,0,0,0.0,
445980,2,8,3,0,0.375,0.0
445980,3,1,1,0,1.0,0.0
445980,4,24,11,0,0.4583333333333333,0.0
445991,3,1,1,0,1.0,0.0
446042,1,5,0,0,0.0,
446042,2,7,0,0,0.0,
446043,1,38,24,1,0.631578947368421,0.041666666666666664
446043,2,34,24,0,0.7058823529411765,0.0
446043,3,17,8,0,0.47058823529411764,0.0
446043,4,20,7,2,0.35,0.2857142857142857
446053,2,4,3,0,0.75,0.0
446053,3,4,2,0,0.5,0.0
446076,3,2,0,0,0.0,
446076,4,2,2,0,1.0,0.0
446171,4,2,2,0,1.0,0.0
446269,1,65,16,0,0.24615384615384617,0.0
446307,1,11,0,0,0.0,
446307,2,7,0,0,0.0,
446307,3,5,0,0,0.0,
446307,4,12,0,0,0.0,
446311,4,1,0,0,0.0,
446321,4,1,0,0,0.0,
446322,4,1,0,0,0.0,
446368,3,5,2,0,0.4,0.0
446368,4,2,2,0,1.0,0.0
446401,3,1,0,0,0.0,
446484,2,5,0,0,0.0,
446484,4,2,0,0,0.0,
446521,1,33,17,0,0.5151515151515151,0.0
446521,2,28,22,0,0.7857142857142857,0.0
446521,3,2,2,0,1.0,0.0
446521,4,10,6,0,0.6,0.0
446529,1,15,13,0,0.8666666666666667,0.0
446529,2,1,1,0,1.0,0.0
446529,3,2,1,0,0.5,0.0
446529,4,1,0,0,0.0,
446530,1,1041,836,10,0.803073967339097,0.011961722488038277
446530,2,556,390,4,0.7014388489208633,0.010256410256410256
446530,3,326,218,4,0.6687116564417178,0.01834862385321101
446530,4,93,56,1,0.6021505376344086,0.017857142857142856
446532,1,1474,1187,1,0.805291723202171,0.0008424599831508003
446532,2,446,279,1,0.625560538116592,0.0035842293906810036
446532,3,175,86,8,0.49142857142857144,0.09302325581395349
446532,4,74,24,1,0.32432432432432434,0.041666666666666664
446541,2,7,1,0,0.14285714285714285,0.0
446542,4,5,0,0,0.0,
446565,3,3,0,0,0.0,
446587,4,1,1,0,1.0,0.0
446591,1,6,3,0,0.5,0.0
446591,2,12,10,0,0.8333333333333334,0.0
446591,3,2,2,0,1.0,0.0
446591,4,24,11,0,0.4583333333333333,0.0
446592,1,63,61,0,0.9682539682539683,0.0
446592,2,64,36,0,0.5625,0.0
446592,3,37,29,1,0.7837837837837838,0.034482758620689655
446592,4,35,12,0,0.34285714285714286,0.0
446603,1,814,438,0,0.538083538083538,0.0
446603,2,552,141,0,0.2554347826086957,0.0
446603,3,153,26,0,0.16993464052287582,0.0
446603,4,297,23,1,0.07744107744107744,0.043478260869565216
446604,1,56,46,0,0.8214285714285714,0.0
446604,2,60,39,0,0.65,0.0
446604,3,17,7,0,0.4117647058823529,0.0
446604,4,62,33,1,0.532258064516129,0.030303030303030304
446606,1,319,206,1,0.64576802507837,0.0048543689320388345
446606,2,437,233,2,0.5331807780320366,0.008583690987124463
446606,3,323,126,1,0.39009287925696595,0.007936507936507936
446606,4,376,117,4,0.31117021276595747,0.03418803418803419
446607,1,53,19,0,0.3584905660377358,0.0
446607,2,60,19,1,0.31666666666666665,0.05263157894736842
446607,3,31,7,0,0.22580645161290322,0.0
446607,4,51,22,0,0.43137254901960786,0.0
446608,1,97,74,0,0.7628865979381443,0.0
446608,2,59,41,0,0.6949152542372882,0.0
446608,3,23,6,0,0.2608695652173913,0.0
446608,4,25,10,0,0.4,0.0
446609,2,8,4,0,0.5,0.0
446609,3,28,9,0,0.32142857142857145,0.0
446609,4,8,7,0,0.875,0.0
446610,1,6,0,0,0.0,
446610,2,10,1,0,0.1,0.0
446610,3,6,2,0,0.3333333333333333,0.0
446610,4,28,5,0,0.17857142857142858,0.0
446611,1,315,237,0,0.7523809523809524,0.0
446611,2,233,124,1,0.5321888412017167,0.008064516129032258
446611,3,129,76,0,0.5891472868217055,0.0
446611,4,84,44,0,0.5238095238095238,0.0
446612,2,3,3,2,1.0,0.6666666666666666
446612,3,12,10,7,0.8333333333333334,0.7
446612,4,1,1,1,1.0,1.0
446625,2,1,0,0,0.0,
446625,4,13,0,0,0.0,
446683,1,155,121,0,0.7806451612903226,0.0
446683,2,3,2,0,0.6666666666666666,0.0
446683,3,20,3,0,0.15,0.0
446683,4,6,4,0,0.6666666666666666,0.0
446692,3,1,0,0,0.0,
446695,3,13,1,0,0.07692307692307693,0.0
446695,4,28,5,1,0.17857142857142858,0.2
446708,4,1,0,0,0.0,
446755,4,1,0,0,0.0,
446767,1,3,0,0,0.0,
446767,2,1,0,0,0.0,
446767,4,3,0,0,0.0,
446770,2,4,2,0,0.5,0.0
446793,4,2,2,0,1.0,0.0
446798,4,3,1,0,0.3333333333333333,0.0
446807,4,1,0,0,0.0,
446821,4,2,0,0,0.0,
446847,2,1,0,0,0.0,
446847,4,1,0,0,0.0,
446910,2,2,0,0,0.0,
446931,4,10,0,0,0.0,
446994,3,2,0,0,0.0,
446995,3,6,2,0,0.3333333333333333,0.0
446995,4,4,1,0,0.25,0.0
446996,3,2,1,0,0.5,0.0
446996,4,11,7,0,0.6363636363636364,0.0
446999,3,1,1,0,1.0,0.0
446999,4,4,2,0,0.5,0.0
447033,3,1,0,0,0.0,
447050,1,9,6,0,0.6666666666666666,0.0
447059,2,4,2,0,0.5,0.0
447059,3,20,6,0,0.3,0.0
447059,4,6,1,0,0.16666666666666666,0.0
447060,3,1,0,0,0.0,
447060,4,1,0,0,0.0,
447062,1,41,30,0,0.7317073170731707,0.0
447062,2,60,47,0,0.7833333333333333,0.0
447062,3,6,6,0,1.0,0.0
447062,4,5,3,0,0.6,0.0
447079,2,1,0,0,0.0,
447079,4,5,4,0,0.8,0.0
447088,2,1,1,0,1.0,0.0
447088,3,14,14,11,1.0,0.7857142857142857
447114,3,2,1,0,0.5,0.0
447148,4,1,0,0,0.0,
447195,1,1,0,0,0.0,
447195,2,2,2,0,1.0,0.0
447196,4,1,0,0,0.0,
447204,1,4,2,0,0.5,0.0
447217,1,2816,1919,1,0.6814630681818182,0.0005211047420531526
447217,2,3072,1586,5,0.5162760416666666,0.0031525851197982345
447217,3,1805,655,3,0.3628808864265928,0.004580152671755725
